Organoid	Drug_ID	Drug Name	Max_conc	IC50	BETA	AUC
P8	1058	GDC0941	4	-0.0312	0.66735	0.7125
P8	1058	GDC0941	4	-0.055499	0.722133	0.66375
P8	1058	GDC0941	4	0.18278	0.688174	0.75
P8	1058	GDC0941	4	0.688858	0.741409	0.68625
P8	1059	AZD8055	2	-0.574352	0.646964	0.6725
P8	1059	AZD8055	2	-1.163135	0.765816	0.63125
P8	1059	AZD8055	2	-0.922853	0.644637	0.60625
P8	1066	AZD6482	5	3.080108	0.824678	0.93125
P8	1066	AZD6482	5	3.921019	0.727794	0.91875
P8	1066	AZD6482	5	3.545003	0.744345	0.9175
P8	1068	Obatoclax Mesylate	10	-1.466369	1.49634	0.30625
P8	1068	Obatoclax Mesylate	10	-1.348044	1.385783	0.348875
P8	1068	Obatoclax Mesylate	10	-1.626005	1.224139	0.330125
P8	1068	Obatoclax Mesylate	10	-1.003517	1.547673	0.401375
P8	1068	Obatoclax Mesylate	10	-0.999876	1.377474	0.381375
P8	1068	Obatoclax Mesylate	10	-1.13533	1.580075	0.40375
P8	1068	Obatoclax Mesylate	10	-1.269363	1.09327	0.29
P8	1068	Obatoclax Mesylate	10	-1.78284	1.092589	0.36875
P8	1068	Obatoclax Mesylate	10	-1.355286	1.203921	0.35
P8	1069	EHT 1864	10	6.63352	1.026909	0.991988
P8	1069	EHT 1864	10	6.225537	0.980444	0.993237
P8	1069	EHT 1864	10	6.414301	1.022961	0.994487
P8	1069	EHT 1864	10	4.286611	0.913935	0.988487
P8	1069	EHT 1864	10	5.86891	0.975178	0.947375
P8	1069	EHT 1864	10	5.97971	0.994134	0.983375
P8	1072	BMS-708163	5	4.037823	0.921219	0.929875
P8	1072	BMS-708163	5	2.976236	0.942022	0.956125
P8	1072	BMS-708163	5	4.284708	0.857261	0.961125
P8	1073	5-Fluorouracil	20	4.454369	0.745934	0.89625
P8	1073	5-Fluorouracil	20	3.83211	0.862335	0.9025
P8	1073	5-Fluorouracil	20	4.770527	0.889718	0.937375
P8	1079	Dasatanib	0.5	3.051726	0.969221	0.993238
P8	1079	Dasatanib	0.5	3.38989	0.989938	0.993237
P8	1079	Dasatanib	0.5	3.554085	0.980435	0.985987
P8	1080	Paclitaxel	0.01	-0.455278	1.024	0.993237
P8	1080	Paclitaxel	0.01	-0.450779	1.01997	0.988488
P8	1080	Paclitaxel	0.01	-0.916283	1.000441	0.993237
P8	1080	Paclitaxel	0.01	-0.236286	1.027235	0.991987
P8	1080	Paclitaxel	0.01	-0.665473	1.016331	0.994487
P8	1080	Paclitaxel	0.01	-2.254978	0.943008	0.958625
P8	1083	PF-02341066	1	2.67398	0.958308	0.972125
P8	1083	PF-02341066	1	3.354154	0.983363	0.983375
P8	1083	PF-02341066	1	2.681965	0.955021	0.972125
P8	1085	Sorafenib	4	2.519996	1.161771	0.918625
P8	1085	Sorafenib	4	2.144111	1.189621	0.904875
P8	1085	Sorafenib	4	2.138284	1.141774	0.903625
P8	1085	Sorafenib	4	2.171535	1.046	0.983375
P8	1085	Sorafenib	4	4.682962	1.003274	0.934875
P8	1085	Sorafenib	4	2.745003	1.005693	0.914875
P8	1086	BI-2536	0.5	-1.180993	0.94634	0.8475
P8	1086	BI-2536	0.5	-0.90657	0.721043	0.8025
P8	1086	BI-2536	0.5	-0.499046	0.847277	0.785
P8	1086	BI-2536	0.5	-1.105695	0.782045	0.71
P8	1086	BI-2536	0.5	-1.360987	0.823682	0.7875
P8	1086	BI-2536	0.5	-2.171369	0.843585	0.765
P8	1088	Irinotecan	5	-2.119726	0.427574	0.42875
P8	1088	Irinotecan	5	-2.167378	0.451063	0.4375
P8	1088	Irinotecan	5	-1.122418	0.396957	0.50875
P8	1088	Irinotecan	5	-2.721142	0.318326	0.41125
P8	1088	Irinotecan	5	-1.221095	0.405741	0.50125
P8	1088	Irinotecan	5	-1.154327	0.271533	0.46
P8	1089	Oxaliplatin	20	7.142889	1.026371	0.993238
P8	1089	Oxaliplatin	20	6.719169	0.993389	0.985987
P8	1089	Oxaliplatin	20	6.766318	1.002404	0.990737
P8	1091	BMS-536924	4	3.57822	1.073629	0.983488
P8	1091	BMS-536924	4	4.393082	1.089306	0.964625
P8	1091	BMS-536924	4	3.211953	1.137833	0.952125
P8	1091	BMS-536924	4	1.136958	0.73512	0.7875
P8	1091	BMS-536924	4	0.446117	0.769301	0.72875
P8	1091	BMS-536924	4	0.050516	0.637967	0.6625
P8	1114	Cetuximab	32.9	3.659501	0.959556	0.86875
P8	1114	Cetuximab	32.9	3.884113	0.807266	0.86
P8	1114	Cetuximab	32.9	3.759772	0.924736	0.85875
P8	1116	AKT inhibitor VIII	5	5.370797	0.939551	0.8925
P8	1116	AKT inhibitor VIII	5	5.019902	0.886427	0.984625
P8	1116	AKT inhibitor VIII	5	2.892672	0.736179	0.978375
P8	1116	AKT inhibitor VIII	5	3.621141	0.713886	0.962375
P8	1116	AKT inhibitor VIII	5	6.113614	1.037298	0.91875
P8	1116	AKT inhibitor VIII	5	4.354917	0.863674	0.994712
P8	1129	PF-4708671	10	1.547774	1.028132	0.78125
P8	1129	PF-4708671	10	1.727176	1.176378	0.815
P8	1129	PF-4708671	10	1.481389	1.052102	0.7825
P8	1133	JNJ-26854165	10	2.912035	0.853045	0.90375
P8	1133	JNJ-26854165	10	3.664125	0.899688	0.86375
P8	1133	JNJ-26854165	10	3.618102	0.908891	0.90125
P8	1133	JNJ-26854165	10	2.471933	0.811225	0.815
P8	1133	JNJ-26854165	10	2.686929	0.922453	0.6375
P8	1133	JNJ-26854165	10	1.031494	0.521416	0.85125
P8	1134	LY317615	10	4.814643	1.015768	0.977125
P8	1134	LY317615	10	5.172749	1.008037	0.970875
P8	1134	LY317615	10	4.948944	0.992957	0.972125
P8	1134	LY317615	10	2.731568	1.035491	0.77375
P8	1134	LY317615	10	1.659216	0.977264	0.969625
P8	1134	LY317615	10	4.729579	1.014089	0.8675
P8	1150	Embelin	10	4.282596	1.001378	0.970875
P8	1150	Embelin	10	4.816186	0.999339	0.970875
P8	1150	Embelin	10	4.836993	1.008462	0.953625
P8	1150	Embelin	10	6.892374	1.029826	0.977125
P8	1150	Embelin	10	6.521165	1.048233	0.994713
P8	1150	Embelin	10	5.493526	0.91171	0.993237
P8	1190	Gemcitibine	10	-4.759264	0.355631	0.28625
P8	1190	Gemcitibine	10	-4.940594	0.309328	0.2675
P8	1190	Gemcitibine	10	-4.245492	0.314997	0.31375
P8	1190	Gemcitibine	10	-1.306484	0.38936	0.32375
P8	1190	Gemcitibine	10	-3.89656	0.382253	0.44625
P8	1190	Gemcitibine	10	-4.097712	0.313231	0.2925
P8	1191	Bortezomib	0.02	-2.098716	1.015208	0.942375
P8	1191	Bortezomib	0.02	-2.214636	0.99784	0.937375
P8	1191	Bortezomib	0.02	-2.064117	0.954058	0.934875
P8	1191	Bortezomib	0.02	-1.518614	0.999419	0.963625
P8	1191	Bortezomib	0.02	-0.916616	1.019577	0.982125
P8	1191	Bortezomib	0.02	-1.120206	0.995952	0.975875
P8	1192	GSK269962A	5	0.923046	1.270956	0.808625
P8	1192	GSK269962A	5	1.167636	1.321284	0.813625
P8	1192	GSK269962A	5	0.964684	1.299465	0.812375
P8	1192	GSK269962A	5	1.078116	1.171998	0.73375
P8	1192	GSK269962A	5	0.485571	0.949084	0.8
P8	1192	GSK269962A	5	1.167994	1.172796	0.822375
P8	1194	SB-505124	10	4.439854	0.939195	0.954875
P8	1194	SB-505124	10	5.627237	0.978323	0.982125
P8	1194	SB-505124	10	4.951589	0.904073	0.961125
P8	1200	Fulvestrant	1	4.56492	1.049937	0.994712
P8	1200	Fulvestrant	1	4.521129	1.040952	0.994713
P8	1200	Fulvestrant	1	4.142042	0.994748	0.993237
P8	1200	Fulvestrant	1	3.699611	0.992654	0.984625
P8	1200	Fulvestrant	1	3.996691	0.995455	0.991988
P8	1200	Fulvestrant	1	3.741553	0.935063	0.988487
P8	1218	JQ1	1	-0.40013	0.910539	0.84125
P8	1218	JQ1	1	-0.066283	0.916992	0.80875
P8	1218	JQ1	1	-0.360746	0.955627	0.81875
P8	1239	YK 4-279	10	1.766562	1.149484	0.74
P8	1239	YK 4-279	10	1.517836	1.24427	0.765
P8	1239	YK 4-279	10	1.266959	1.261789	0.76625
P8	1239	YK 4-279	10	0.802321	1.082381	0.71
P8	1239	YK 4-279	10	1.104853	0.887089	0.71625
P8	1239	YK 4-279	10	1.031274	0.974131	0.6875
P8	1241	CHIR-99021	10	5.3896	1.037685	0.983488
P8	1241	CHIR-99021	10	4.602004	1.017569	0.931125
P8	1241	CHIR-99021	10	3.943905	0.969136	0.963625
P8	1242	(5Z)-7-Oxozeaenol	10	3.064853	1.101756	0.899875
P8	1242	(5Z)-7-Oxozeaenol	10	2.629919	1.07303	0.878625
P8	1242	(5Z)-7-Oxozeaenol	10	3.836966	0.932742	0.934875
P8	1248	FK866	1	4.681337	1.0505	0.994712
P8	1248	FK866	1	4.515271	1.033872	0.994713
P8	1248	FK866	1	4.668946	1.054562	0.994713
P8	1248	FK866	1	4.555355	1.021762	0.984625
P8	1248	FK866	1	3.590198	0.956818	0.993237
P8	1248	FK866	1	4.152905	1.01169	0.994712
P8	1249	BMS-345541	10	4.06895	0.991404	0.978375
P8	1249	BMS-345541	10	5.302825	1.023745	0.944875
P8	1249	BMS-345541	10	4.246813	0.978768	0.932375
P8	1249	BMS-345541	10	3.992892	0.989679	0.904875
P8	1249	BMS-345541	10	3.319963	1.082088	0.901125
P8	1249	BMS-345541	10	3.392096	1.010529	0.931125
P8	1250	AZ960	10	1.889238	1.107894	0.82875
P8	1250	AZ960	10	2.042473	1.156483	0.846125
P8	1250	AZ960	10	2.531378	0.976505	0.86125
P8	1250	AZ960	10	0.876495	0.74958	0.6675
P8	1250	AZ960	10	2.063551	1.017257	0.83625
P8	1250	AZ960	10	2.15599	1.034639	0.845
P8	1259	BMN-673	10	-0.816518	0.567466	0.45875
P8	1259	BMN-673	10	-0.525288	0.46563	0.4925
P8	1259	BMN-673	10	-0.724918	0.54275	0.47125
P8	1259	BMN-673	10	-1.001	0.320939	0.47125
P8	1259	BMN-673	10	1.72075	0.317298	0.465
P8	1259	BMN-673	10	-1.159739	0.291169	0.62875
P8	1263	UNC0642	0.5	2.702917	0.918574	0.979625
P8	1263	UNC0642	0.5	2.412387	0.840465	0.969875
P8	1263	UNC0642	0.5	2.828322	0.8942	0.979625
P8	1263	UNC0642	0.5	2.673995	0.891912	0.977125
P8	1263	UNC0642	0.5	2.91115	0.861244	0.983375
P8	1263	UNC0642	0.5	2.456618	0.911014	0.978375
P8	1264	SGC0946	0.5	3.576365	1.032228	0.994713
P8	1264	SGC0946	0.5	4.044658	1.030219	0.993237
P8	1264	SGC0946	0.5	3.346534	1.016101	0.993237
P8	1264	SGC0946	0.5	3.813957	1.053435	0.991987
P8	1264	SGC0946	0.5	3.248415	0.997105	0.991988
P8	1264	SGC0946	0.5	3.312858	0.999855	0.994712
P8	1268	XAV 939	5	4.971399	0.921839	0.979625
P8	1268	XAV 939	5	5.561291	0.999842	0.993237
P8	1268	XAV 939	5	5.79022	1.012054	0.991988
P8	1372	GSK1120212/Tramatenib	1	-2.271478	0.634517	0.55875
P8	1372	GSK1120212/Tramatenib	1	-2.246193	0.718196	0.545
P8	1372	GSK1120212/Tramatenib	1	-2.401723	0.631834	0.56
P8	1372	GSK1120212/Tramatenib	1	-2.020488	0.587161	0.505
P8	1372	GSK1120212/Tramatenib	1	-2.75464	0.697154	0.58
P8	1372	GSK1120212/Tramatenib	1	-2.095908	0.627917	0.57875
P8	1372	GSK1120212/Tramatenib	1	-1.492425	0.844331	0.61
P8	1372	GSK1120212/Tramatenib	1	-1.251909	0.56214	0.6525
P8	1372	GSK1120212/Tramatenib	1	-1.844751	0.697661	0.6725
P8	1373	GSK2118436/Dabrafenib	10	5.389797	0.906418	0.984625
P8	1373	GSK2118436/Dabrafenib	10	5.689409	0.947442	0.979625
P8	1373	GSK2118436/Dabrafenib	10	6.057589	0.978204	0.991988
P8	1375	Temozolomide	30	7.939471	1.034971	0.994712
P8	1375	Temozolomide	30	7.933559	1.037503	0.994712
P8	1375	Temozolomide	30	7.887787	1.017148	0.994487
P8	1375	Temozolomide	30	8.051454	1.06826	0.982125
P8	1375	Temozolomide	30	6.719308	0.941061	0.994712
P8	1375	Temozolomide	30	7.906916	1.049252	0.994712
P8	1504	PF-562271	10	2.288506	1.165526	0.844875
P8	1504	PF-562271	10	1.733839	1.258239	0.80625
P8	1504	PF-562271	10	2.110301	1.184568	0.83125
P8	1504	PF-562271	10	0.989999	0.780325	0.6775
P8	1504	PF-562271	10	1.518991	1.371999	0.788625
P8	1504	PF-562271	10	1.413048	1.301905	0.771125
P8	1506	PAC-1	10	5.128002	1.074759	0.978375
P8	1506	PAC-1	10	5.566845	1.088615	0.988487
P8	1506	PAC-1	10	5.019209	1.018894	0.975875
P8	1506	PAC-1	10	6.353921	0.99393	0.942375
P8	1506	PAC-1	10	4.032761	0.953374	0.991988
P8	1506	PAC-1	10	3.128645	0.934209	0.9025
P8	1507	INCB-18424/Ruxolitinib	10	6.357999	1.033452	0.993237
P8	1507	INCB-18424/Ruxolitinib	10	5.838274	1.006395	0.984738
P8	1507	INCB-18424/Ruxolitinib	10	6.68371	1.018208	0.994487
P8	1507	INCB-18424/Ruxolitinib	10	4.964729	0.946494	0.970875
P8	1507	INCB-18424/Ruxolitinib	10	4.549414	0.989427	0.941125
P8	1507	INCB-18424/Ruxolitinib	10	3.835109	0.964079	0.961125
P8	1510	OSI-906	2.5	0.713206	0.610248	0.6825
P8	1510	OSI-906	2.5	0.138188	0.694682	0.685
P8	1510	OSI-906	2.5	-0.038157	0.65944	0.7475
P8	1510	OSI-906	2.5	-1.194429	0.647882	0.54875
P8	1510	OSI-906	2.5	0.421072	0.728909	0.75875
P8	1510	OSI-906	2.5	-0.099487	0.548888	0.67625
P8	1549	AZD8931	5	-2.221873	0.473235	0.43
P8	1549	AZD8931	5	-2.2415	0.460334	0.42375
P8	1549	AZD8931	5	-2.29858	0.382711	0.43
P8	1560	BYL719	5	1.387526	0.72481	0.775
P8	1560	BYL719	5	0.991662	0.850734	0.7575
P8	1560	BYL719	5	1.077411	0.706799	0.78875
P8	1560	BYL719	5	-0.301998	0.450239	0.75125
P8	1560	BYL719	5	1.548784	0.578586	0.67
P8	1560	BYL719	5	0.862109	0.452128	0.575
P8	1564	SCH772984	5	4.183174	0.976106	0.939875
P8	1564	SCH772984	5	5.841332	1.017004	0.970875
P8	1564	SCH772984	5	3.094626	1.027635	0.993237
P8	1564	SCH772984	5	6.149375	1.078246	0.991988
P8	1564	SCH772984	5	5.595712	0.976435	0.993237
P8	1564	SCH772984	5	5.860605	1.00497	0.994712
P9	1001	AICAR	100	1.569525	0.915547	0.4375
P9	1001	AICAR	100	1.299251	0.791733	0.4525
P9	1001	AICAR	100	1.358954	0.765997	0.4275
P9	1003	Camptothecin	0.1	-0.532447	1.130844	0.859875
P9	1003	Camptothecin	0.1	-2.152734	1.159018	0.944625
P9	1003	Camptothecin	0.1	-2.136992	1.196577	0.859875
P9	1005	Cisplatin	6	0.494763	1.197305	0.7275
P9	1005	Cisplatin	6	0.306573	1.15636	0.70125
P9	1005	Cisplatin	6	0.603381	1.114379	0.73875
P9	1007	Docetaxel	0.0125	-3.156004	0.821969	0.87375
P9	1007	Docetaxel	0.0125	-3.843587	0.856013	0.979625
P9	1007	Docetaxel	0.0125	-0.944154	0.890897	0.905
P9	1010	Gefitinib	0.5	2.227312	0.930507	0.973375
P9	1010	Gefitinib	0.5	-0.087976	0.883433	0.8825
P9	1010	Gefitinib	0.5	1.780288	0.876461	0.956125
P9	1010	Gefitinib	0.5	1.505447	0.785898	0.94
P9	1010	Gefitinib	0.5	1.018673	0.88326	0.92375
P9	1010	Gefitinib	0.5	1.016571	0.825002	0.937375
P9	1011	ABT-263	2	4.046741	0.931193	0.982125
P9	1011	ABT-263	2	4.196299	0.997239	0.984737
P9	1011	ABT-263	2	4.532942	0.987587	0.991987
P9	1012	Vorinostat	10	1.47277	0.999617	0.73
P9	1012	Vorinostat	10	1.12321	0.98619	0.75625
P9	1012	Vorinostat	10	1.204674	1.212883	0.77625
P9	1013	Nilotinib	2	3.275633	0.988234	0.947375
P9	1013	Nilotinib	2	4.506381	0.979511	0.988487
P9	1013	Nilotinib	2	2.548374	0.940948	0.970875
P9	1017	AZD-2281	5	5.377758	0.967777	0.988488
P9	1017	AZD-2281	5	5.771234	1.008198	0.993237
P9	1017	AZD-2281	5	2.253327	0.53383	0.7875
P9	1020	Lenalidomide	5	6.157376	1.05197	0.994712
P9	1020	Lenalidomide	5	5.272822	0.997079	0.988487
P9	1020	Lenalidomide	5	5.775468	1.04184	0.993237
P9	1021	Axitinib	2	1.047179	0.518583	0.917375
P9	1021	Axitinib	2	1.197158	1.065618	0.902375
P9	1021	Axitinib	2	1.776937	0.944239	0.77125
P9	1023	GW 441756	2	2.299758	0.759579	0.961125
P9	1023	GW 441756	2	3.791724	0.797249	0.962375
P9	1023	GW 441756	2	3.482985	0.843214	0.9125
P9	1024	CEP-701	2	-2.099362	0.683122	0.67125
P9	1024	CEP-701	2	-0.621265	0.78152	0.5025
P9	1024	CEP-701	2	-0.897259	0.909398	0.685
P9	1025	SB 216763	10	5.329922	0.790656	0.971125
P9	1025	SB 216763	10	5.405957	0.860879	0.958625
P9	1025	SB 216763	10	6.112632	0.96073	0.985987
P9	1026	17-AAG	1	-2.610069	0.919371	0.45625
P9	1026	17-AAG	1	-3.06327	0.937866	0.53
P9	1026	17-AAG	1	-3.637677	0.75965	0.38625
P9	1029	AMG-706	2	5.102623	1.026199	0.994487
P9	1029	AMG-706	2	3.851636	0.91939	0.925
P9	1029	AMG-706	2	2.797635	0.749054	0.977125
P9	1030	KU-55933	10	6.538379	0.999922	0.994712
P9	1030	KU-55933	10	6.811864	1.044078	0.984738
P9	1030	KU-55933	10	5.866308	0.977191	0.993237
P9	1032	BIBW2992/Afatanib	0.5	0.103832	0.98677	0.909875
P9	1032	BIBW2992/Afatanib	0.5	1.508461	0.932739	0.959875
P9	1032	BIBW2992/Afatanib	0.5	1.665131	0.94393	0.956125
P9	1033	GDC-0449	10	3.149045	1.011412	0.916125
P9	1033	GDC-0449	10	2.29669	0.926703	0.84
P9	1033	GDC-0449	10	3.431173	0.84723	0.90625
P9	1033	GDC-0449	10	5.951164	0.952134	0.93875
P9	1033	GDC-0449	10	6.619959	1.032154	0.984625
P9	1033	GDC-0449	10	4.594167	0.767422	0.994713
P9	1036	PLX4720	10	6.602224	1.018144	0.994487
P9	1036	PLX4720	10	6.738836	1.026546	0.991988
P9	1036	PLX4720	10	6.062524	1.009335	0.994487
P9	1036	PLX4720	10	5.581707	0.962526	0.998213
P9	1036	PLX4720	10	7.045014	1.064421	0.982125
P9	1036	PLX4720	10	6.759667	1.010664	0.994488
P9	1037	BX-795	5	1.937778	1.183405	0.7725
P9	1037	BX-795	5	0.915791	0.871503	0.72625
P9	1037	BX-795	5	0.387851	0.97369	0.863625
P9	1038	NU-7441	2	1.284607	0.378113	0.7125
P9	1038	NU-7441	2	2.460854	0.777714	0.92125
P9	1038	NU-7441	2	1.359658	0.759344	0.86125
P9	1039	SL 0101-1	10	-0.345709	0.845824	0.5275
P9	1039	SL 0101-1	10	-0.577347	0.638401	0.4975
P9	1039	SL 0101-1	10	-0.33447	0.903736	0.51875
P9	1042	BIRB 0796	10	4.460141	0.754975	0.989737
P9	1042	BIRB 0796	10	6.315715	0.95773	0.993237
P9	1042	BIRB 0796	10	6.52916	1.005241	0.92625
P9	1043	JNK Inhibitor VIII	10	6.928592	1.046039	0.985987
P9	1043	JNK Inhibitor VIII	10	6.034965	0.971281	0.993238
P9	1043	JNK Inhibitor VIII	10	6.443639	1.026242	0.994712
P9	1043	JNK Inhibitor VIII	10	6.319844	1.013841	0.993238
P9	1043	JNK Inhibitor VIII	10	6.362914	0.998624	0.991987
P9	1043	JNK Inhibitor VIII	10	6.217201	0.971152	0.991988
P9	1046	681640	2	4.912206	1.034446	0.994487
P9	1046	681640	2	4.691516	1.006969	0.991988
P9	1046	681640	2	5.064045	1.015704	0.993237
P9	1047	Nutlin-3a	8	5.047544	0.789613	0.962375
P9	1047	Nutlin-3a	8	4.990374	0.860212	0.958625
P9	1047	Nutlin-3a	8	5.430245	0.979081	0.983375
P9	1048	Mirin	100	4.514688	0.79979	0.894875
P9	1048	Mirin	100	8.062629	0.917385	0.81
P9	1048	Mirin	100	4.972864	1.091976	0.982125
P9	1048	Mirin	100	7.937142	0.972995	0.983375
P9	1048	Mirin	100	8.627027	0.96516	0.952375
P9	1048	Mirin	100	6.771771	0.928378	0.991988
P9	1049	PD-173074	2	4.127085	0.991507	0.90125
P9	1049	PD-173074	2	4.764945	0.990524	0.991988
P9	1049	PD-173074	2	2.031543	0.770623	0.983487
P9	1050	ZM-447439	4	1.538963	0.892406	0.916125
P9	1050	ZM-447439	4	1.69602	1.0501	0.85
P9	1050	ZM-447439	4	2.436126	1.12476	0.886125
P9	1051	MLN8237	2	-0.644158	0.538259	0.63875
P9	1051	MLN8237	2	0.65041	0.743731	0.8075
P9	1051	MLN8237	2	1.100982	0.543107	0.7825
P9	1051	MLN8237	2	-0.538666	0.494684	0.64
P9	1051	MLN8237	2	-1.603044	0.616971	0.535
P9	1051	MLN8237	2	-1.658124	0.758658	0.54625
P9	1052	RO-3306	5	5.361777	0.971878	0.991987
P9	1052	RO-3306	5	5.461607	1.008022	0.988487
P9	1052	RO-3306	5	5.944287	1.025152	0.993237
P9	1053	MK-2206	4	1.310844	0.931946	0.60375
P9	1053	MK-2206	4	0.348806	0.631063	0.69375
P9	1053	MK-2206	4	-0.339129	0.521144	0.8425
P9	1054	PD-0332991	4	2.442483	0.793202	0.895
P9	1054	PD-0332991	4	1.158468	0.754773	0.79875
P9	1054	PD-0332991	4	1.929819	1.109636	0.903625
P9	1055	PF477736	1	2.410738	0.905101	0.961125
P9	1055	PF477736	1	2.632752	0.899527	0.961125
P9	1055	PF477736	1	2.581569	0.916576	0.956125
P9	1055	PF477736	1	1.280549	1.144683	0.933625
P9	1055	PF477736	1	3.724509	0.965455	0.984737
P9	1055	PF477736	1	3.072806	0.993905	0.980875
P9	1057	NVP-BEZ235	0.25	-2.312552	1.304154	0.73375
P9	1057	NVP-BEZ235	0.25	-2.475701	0.907715	0.66625
P9	1057	NVP-BEZ235	0.25	-2.960511	0.843915	0.786125
P9	1058	GDC0941	4	-0.995804	0.775504	0.4375
P9	1058	GDC0941	4	-2.032789	0.590485	0.5575
P9	1058	GDC0941	4	0.802919	1.184125	0.8175
P9	1058	GDC0941	4	1.267635	1.119198	0.74
P9	1058	GDC0941	4	0.121281	0.93748	0.71375
P9	1058	GDC0941	4	0.566905	0.764488	0.858625
P9	1058	GDC0941	4	0.694379	0.83483	0.71125
P9	1058	GDC0941	4	0.423723	1.032457	0.76125
P9	1058	GDC0941	4	0.117311	0.919398	0.76
P9	1059	AZD8055	2	0.623588	1.169438	0.847375
P9	1059	AZD8055	2	-0.085341	1.226854	0.8025
P9	1059	AZD8055	2	-0.030779	1.15061	0.79875
P9	1066	AZD6482	5	5.046571	0.94328	0.991987
P9	1066	AZD6482	5	5.536051	0.968589	0.982125
P9	1066	AZD6482	5	5.751801	1.014769	0.993237
P9	1068	Obatoclax Mesylate	10	-1.710418	0.948125	0.31625
P9	1068	Obatoclax Mesylate	10	-1.255062	0.99478	0.33
P9	1068	Obatoclax Mesylate	10	-1.540223	1.109004	0.37875
P9	1068	Obatoclax Mesylate	10	1.322011	0.80081	0.50375
P9	1068	Obatoclax Mesylate	10	-0.303229	1.315179	0.53
P9	1068	Obatoclax Mesylate	10	-0.485246	0.946037	0.72875
P9	1068	Obatoclax Mesylate	10	-2.189399	1.123984	0.52375
P9	1068	Obatoclax Mesylate	10	-0.072413	1.299904	0.56625
P9	1068	Obatoclax Mesylate	10	-0.358327	1.274599	0.245
P9	1069	EHT 1864	10	6.284882	1.025837	0.994713
P9	1069	EHT 1864	10	6.360986	0.98236	0.991988
P9	1069	EHT 1864	10	6.988078	1.060379	0.991987
P9	1069	EHT 1864	10	3.458661	0.914288	0.959875
P9	1069	EHT 1864	10	3.73948	1.035589	0.9125
P9	1069	EHT 1864	10	4.366743	1.006444	0.939875
P9	1072	BMS-708163	5	5.558227	1.006873	0.978375
P9	1072	BMS-708163	5	3.567905	0.720328	0.92
P9	1072	BMS-708163	5	4.918398	0.940282	0.991987
P9	1073	5-Fluorouracil	20	4.69449	0.908472	0.936125
P9	1073	5-Fluorouracil	20	4.351265	0.956458	0.93125
P9	1073	5-Fluorouracil	20	4.90027	0.815044	0.933625
P9	1079	Dasatanib	0.5	-0.222192	0.704498	0.88625
P9	1079	Dasatanib	0.5	-0.187506	0.962973	0.83
P9	1079	Dasatanib	0.5	-0.725293	1.069148	0.85625
P9	1080	Paclitaxel	0.01	-4.586884	0.918066	0.9275
P9	1080	Paclitaxel	0.01	-1.609448	0.92121	0.84125
P9	1080	Paclitaxel	0.01	-2.756577	0.794676	0.975875
P9	1080	Paclitaxel	0.01	-3.875519	1.080079	0.904875
P9	1080	Paclitaxel	0.01	-3.420112	1.114842	0.928625
P9	1080	Paclitaxel	0.01	-3.208632	0.975987	0.909875
P9	1083	PF-02341066	1	4.135917	1.013766	0.925
P9	1083	PF-02341066	1	1.955486	0.762652	0.925
P9	1083	PF-02341066	1	1.933583	0.781642	0.993237
P9	1085	Sorafenib	4	4.462611	0.98451	0.980875
P9	1085	Sorafenib	4	3.999035	0.882126	0.959875
P9	1085	Sorafenib	4	3.155475	0.957408	0.948625
P9	1085	Sorafenib	4	3.759851	0.900984	0.956125
P9	1085	Sorafenib	4	4.827866	1.01094	0.968625
P9	1085	Sorafenib	4	4.290404	0.891289	0.984737
P9	1086	BI-2536	0.5	-1.912424	0.794287	0.84375
P9	1086	BI-2536	0.5	-0.468487	0.798639	0.43875
P9	1086	BI-2536	0.5	-4.024364	0.648603	0.70875
P9	1086	BI-2536	0.5	-3.392391	0.713583	0.49375
P9	1086	BI-2536	0.5	-2.847057	0.524069	0.55375
P9	1086	BI-2536	0.5	-3.416133	0.548109	0.505
P9	1088	Irinotecan	5	2.867753	0.789107	0.972125
P9	1088	Irinotecan	5	4.733315	0.917809	0.977125
P9	1088	Irinotecan	5	4.483372	0.915352	0.90375
P9	1088	Irinotecan	5	3.433145	0.777112	0.925
P9	1088	Irinotecan	5	3.027981	0.832582	0.91125
P9	1088	Irinotecan	5	2.098073	0.769802	0.85
P9	1089	Oxaliplatin	20	7.559783	1.059659	0.977125
P9	1089	Oxaliplatin	20	6.160989	0.926108	0.994713
P9	1089	Oxaliplatin	20	4.406097	0.621301	0.86375
P9	1091	BMS-536924	4	4.856988	0.887327	0.982125
P9	1091	BMS-536924	4	4.775821	0.932542	0.978375
P9	1091	BMS-536924	4	3.779168	0.845433	0.952375
P9	1091	BMS-536924	4	0.751628	0.747526	0.80625
P9	1091	BMS-536924	4	2.170496	0.971092	0.755
P9	1091	BMS-536924	4	1.138851	0.818895	0.905
P9	1114	Cetuximab	32.9	6.298804	0.894893	0.978375
P9	1114	Cetuximab	32.9	6.639559	0.970208	0.959875
P9	1114	Cetuximab	32.9	6.031574	0.873766	0.968625
P9	1116	AKT inhibitor VIII	5	4.033407	0.870997	0.993237
P9	1116	AKT inhibitor VIII	5	5.879762	1.020327	0.76
P9	1116	AKT inhibitor VIII	5	1.517523	0.589891	0.956125
P9	1116	AKT inhibitor VIII	5	4.712562	0.974919	0.932375
P9	1116	AKT inhibitor VIII	5	3.151023	1.111137	0.972125
P9	1116	AKT inhibitor VIII	5	4.520133	0.924616	0.978375
